0.7,-0.7,3.0
0.1,0.8,0.5
0.3,-0.8,0.5
0.3,-1.2,0.8
0.7,-0.8,2.3
0.6,-0.9,1.5
0.4,-1.0,1.5
1.0,0.2,2.6
0.3,-0.7,0.5
0.3,-0.7,0.2
0.7,-0.8,2.3
0.4,-0.9,1.1
1.4,0.0,0.8
0.3,-0.7,0.7
0.6,-0.7,2.1
0.3,-0.7,-0.0
0.2,-0.8,-2.2
0.3,-0.8,0.6
0.3,-0.9,1.0
0.5,-0.9,1.4
0.5,-1.0,1.3
0.4,-1.0,0.9
0.4,-0.9,1.4
0.4,-0.9,1.2
0.4,-0.9,1.5
0.5,-1.0,1.7
0.3,-0.8,1.0
0.4,-0.9,1.1
0.6,-0.8,1.9
0.3,-0.8,1.0
0.4,-1.0,1.6
0.4,-0.9,1.5
0.4,0.1,-2.9
0.3,-0.9,0.9
0.3,-0.7,0.5
0.4,-0.8,0.7
0.3,-0.7,0.0
0.4,-0.8,1.1
0.4,-0.9,1.4
0.3,-0.9,0.9
0.5,-0.9,1.6
0.5,-1.0,1.6
0.4,-0.8,1.09
0.7,-0.7,2.7
0.3,-0.8,0.8
-0.1,1.3,1.7
0.56,-0.96,1.59
0.7,-0.8,2.0
0.5,-0.9,1.4
0.4,-1.0,1.3
0.5,-0.8,1.3
0.7,-0.8,2.3
0.8,-0.0,-2.5
0.3,-0.8,0.6
0.6,-0.8,2.2
0.6,-0.9,2.1
0.4,-1.0,1.0
-0.5,-0.2,0.0
0.6,-0.9,1.8
0.7,-0.7,2.7
0.4,-0.8,0.7
0.7,-0.7,2.5
0.4,-1.0,1.01
0.3,-0.9,0.6
0.3,-0.8,0.4
0.5,-0.8,1.6
0.5,-0.9,1.2
0.6,-0.9,1.9
-1.5,-0.09,-0.92
0.6,0.8,-1.9
0.3,-0.9,0.6
-0.72,0.5,-1.62
0.4,-0.9,0.89
0.7,-0.7,2.4
0.5,-0.6,-0.9
0.7,-0.7,2.9
0.6,-0.9,1.8
-0.1,0.7,2.3
0.3,-0.7,0.2
0.57,-0.96,1.42
0.4,-0.7,0.4
0.7,-0.7,2.4
0.8,-0.7,2.9
0.1,0.4,-2.6
0.6,-0.7,2.3
0.6,-0.7,2.1
0.5,-0.9,1.5
0.1,0.5,-1.3
0.3,-0.7,0.1
0.4,-0.7,0.8
0.5,-1.0,1.2
0.6,-0.8,1.7
0.3,-0.8,0.4
0.0,0.5,2.9
0.4,-1.0,1.0
1.2,-0.2,-2.0
-0.61,-0.32,-2.24
-0.9,0.0,1.39
0.4,-0.8,0.99
0.8,-0.7,2.9
0.5,-1.0,1.6
0.3,-0.7,0.6
0.6,0.4,1.8
0.5,-1.0,1.3
-0.2,1.3,-0.7
0.4,-0.9,1.1
0.7,-0.7,2.6
0.7,-0.7,2.7
0.5,-0.9,1.8
0.6,-0.9,1.5
-0.3,0.4,0.8
-0.1,1.2,0.7
0.1,-1.3,-0.49
0.5,-1.0,1.8
0.7,-0.8,2.3
0.5,-0.9,1.2
0.23,-0.25,-0.04
0.5,-1.0,1.6
0.3,-0.8,1.0
-0.48,0.69,-1.62
-0.3,1.1,2.8
0.4,-0.9,0.9
0.6,-0.9,2.1
0.5,-1.0,1.6
-0.7,-0.8,2.5
0.6,0.8,1.4
0.52,-0.74,1.18
-0.21,0.25,-3.14
0.0,1.5,2.01
0.77,-0.5,1.81
0.7,-0.7,3.0
0.7,-0.8,2.1
0.5,-1.0,1.5
0.6,-0.8,2.0
0.5,-1.0,1.2
0.4,-0.8,1.1
0.8,-0.7,2.8
0.3,-0.9,0.7
0.8,-0.7,2.5
0.4,-0.7,0.5
0.6,-0.9,2.1
0.3,-0.7,0.5
0.6,-0.9,2.1
-1.3,-0.2,2.7
0.4,-0.9,1.4
0.7,-0.7,2.5
0.5,-0.9,1.2
0.6,-0.8,2.0
0.6,-0.8,2.0
0.3,-0.9,1.1
0.1,-0.8,0.8
0.5,-0.9,1.6
0.5,-0.9,1.6
0.22,-0.11,3.13
0.6,-0.8,2.0
0.62,-0.76,2.97
0.6,-0.9,1.6
0.7,-0.8,2.5
0.5,-1.0,1.6
0.6,-0.7,2.2
0.6,-0.8,2.1
0.6,-0.8,2.0
0.4,-0.7,0.4
0.5,-1.0,1.2
-0.7,-0.3,-1.2
0.7,-0.8,2.1
0.6,-0.9,1.8
0.5,-1.0,1.4
0.5,-0.8,1.7
0.6,-0.8,2.0
0.7,-0.7,3.0
0.3,-0.8,1.0
0.6,-0.9,2.0
0.6,-0.8,1.9
0.7,-0.7,2.4
0.65,-0.75,2.15
0.6,-0.9,1.6
0.3,-0.8,1.0
0.3,-0.7,0.5
0.4,-0.9,1.1
0.3,-0.9,0.7
0.4,-0.9,1.1
0.4,-0.9,1.3
0.8,-0.7,-3.1
0.4,-0.9,1.0
0.4,-0.8,0.9
0.4,-0.8,1.2
0.5,-0.8,1.29
0.7,-0.7,2.9
0.3,-0.8,1.0
0.7,-0.7,2.7
0.8,-0.7,3.0
0.6,-0.8,2.0
0.4,-0.9,1.0
0.7,-0.8,2.0
0.4,-0.8,0.9
0.3,-0.7,0.0
0.37,-1.16,1.42
0.4,-0.9,1.0
0.57,-0.96,1.42
0.7,-0.8,2.1
0.5,-0.9,1.8
0.6,-0.8,2.2
0.7,-0.7,2.4
0.4,-1.0,1.6
0.5,-0.8,1.4
0.4,-1.0,0.9
0.4,-0.7,0.5
0.3,-0.9,1.1
0.5,-0.8,1.4
0.6,-0.7,2.1
0.5,-0.8,1.2
0.7,-0.7,2.9
0.7,-0.7,2.9
0.5,-1.0,1.7
0.3,-0.9,0.6
0.4,-1.0,1.0
0.7,-0.8,2.5
0.1,-0.8,0.8
0.4,-0.8,0.8
0.4,-0.8,0.9
0.6,-0.9,2.1
0.7,-0.8,2.4
0.3,-0.9,1.2
0.5,-0.9,1.3
0.7,-0.7,2.6
0.4,-0.9,0.9
0.8,-0.7,-3.1
0.5,-1.0,1.2
0.7,-0.7,2.9
0.3,-0.7,0.5
0.6,-0.8,1.9
0.4,-1.0,0.9
0.6,-0.8,2.0
0.7,-0.8,2.4
0.4,-0.7,0.7
0.5,-0.8,1.2
0.3,-0.9,1.1
0.6,-0.9,1.6
0.4,-0.8,0.8
0.6,-0.7,2.2
0.4,-0.8,0.8
0.4,-1.0,1.1
0.3,-0.9,1.2
0.5,-1.0,1.6
0.6,-0.9,1.6
0.5,-0.8,1.5
0.3,-0.9,1.0
0.6,-0.9,1.9
0.4,-0.7,0.3
0.5,-1.0,1.6
0.8,-0.7,3.0
0.3,-0.8,0.9
0.4,-0.7,0.6
0.8,-0.7,3.1
0.6,-0.8,2.1
0.6,-0.9,1.7
0.5,-0.8,1.6
0.5,-0.8,1.7
0.5,-1.0,1.2
0.4,-0.7,0.8
0.3,-0.7,0.02
0.5,-1.0,1.7
0.4,-1.0,0.9
0.6,-0.9,1.8
0.48,-1.07,1.19
0.4,-0.8,1.2
0.6,-0.8,1.9
0.3,-0.8,0.6
0.3,-0.7,0.1
0.65,-0.76,2.36
0.4,-1.0,1.6
0.4,-0.8,0.7
0.5,-0.9,1.3
0.7,-0.8,2.4
0.4,-0.7,0.4
0.7,-0.8,2.6
0.6,-0.8,1.7
0.3,-1.2,0.8
0.3,-1.2,0.8
0.3,-0.7,0.0
0.7,-0.7,2.4
0.8,-0.7,-3.1
0.8,-0.7,-3.1
0.6,-0.9,1.6
0.3,-0.8,0.9
0.5,-0.9,1.7
0.4,-0.9,0.8
0.6,-0.7,2.2
0.3,-0.9,1.1
0.5,-1.0,1.5
0.8,-0.7,3.1
0.4,-0.9,1.5
0.6,-0.7,2.4
0.6,-0.9,2.1
0.3,-0.9,0.7
0.8,-0.7,3.1
0.4,-0.9,1.2
